query_id,doc_id,rrf_score,rank
q03,pdf_0407_cybersecurity-minor-program-application::chunk_001,0.003497,106
q03,pdf_0366_computer-science-minor-program-application::chunk_001,0.003311,107
q03,pdf_0384_cop5859semantic-web-programming::chunk_001,0.003268,108
q03,pdf_0427_eee6508adv-signal-processing::chunk_001,0.003247,109
q03,pdf_0491_ms-cse-worksheet-new::chunk_001,0.003185,110
q03,pdf_0525_syllabus-ai-data-sci-cybersecurity-ethics-fall-2024::chunk_003,0.003165,111
q03,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_001,0.003106,112
q03,pdf_0434_eel3470electromagnetic::chunk_001,0.003086,113
q03,pdf_0520_professional-ms-cs-worksheet::chunk_001,0.003067,114
q03,pdf_0487_ms--coen-worksheet::chunk_001,0.003049,115
q03,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_001,0.002976,116
q03,pdf_0412_eecs-low-residency-phd-form::chunk_001,0.002959,117
q03,pdf_0499_ms-in-eel-worksheet::chunk_001,0.002907,118
q03,pdf_0357_cnt4403intro-data-network-security::chunk_001,0.00289,119
q03,pdf_0460_eel6291smart-grid::chunk_001,0.002874,120
q03,pdf_0354_cis6370computer-data-security::chunk_001,0.002825,121
q03,pdf_0379_cop4703applied-database-systems::chunk_001,0.002778,122
q03,pdf_0330_ce-application-form::chunk_001,0.002762,123
q03,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_001,0.002747,124
q03,pdf_0490_ms-computer-science-with-minor-in-business-worksheet::chunk_001,0.002732,125
q03,pdf_0373_cop4020programming-languages::chunk_001,0.002717,126
q03,pdf_0314_cap6776information-retrieval::chunk_001,0.002703,127
q03,pdf_0371_cop3540intro-database-structures::chunk_001,0.002688,128
q03,pdf_0485_minor-in-business-worksheet::chunk_001,0.002674,129
q03,pdf_0456_eel5613modern-control::chunk_001,0.00266,130
q03,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,0.002646,131
q03,pdf_0481_map4260intro-queueing-theory::chunk_001,0.002632,132
q04,pdf_0520_professional-ms-cs-worksheet::chunk_001,0.021918,1
q04,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_002,0.021513,2
q04,pdf_0491_ms-cse-worksheet-new::chunk_001,0.02078,3
q04,pdf_0491_ms-cse-worksheet-new::chunk_002,0.020646,4
q04,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,0.020566,5
q04,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_001,0.020462,6
q04,pdf_0490_ms-computer-science-with-minor-in-business-worksheet::chunk_001,0.020227,7
q04,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_002,0.020023,8
q04,pdf_0522_professional-ms-itm-csda-concentration-worksheet::chunk_001,0.019939,9
q04,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_002,0.019231,10
q04,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_001,0.01921,11
q04,pdf_0494_ms-egit-csec-worksheet::chunk_002,0.019101,12
q04,pdf_0409_data-science-certificate-program-application::chunk_001,0.018798,13
q04,pdf_0487_ms--coen-worksheet::chunk_002,0.018761,14
q04,pdf_0493_ms-egit-csda-worksheet::chunk_002,0.018325,15
q04,pdf_0493_ms-egit-csda-worksheet::chunk_001,0.018059,16
q04,pdf_0410_data-science-certificate-worksheet::chunk_001,0.017864,17
q04,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_001,0.017788,18
q04,pdf_0488_ms--dsa--worksheet::chunk_001,0.017778,19
q04,pdf_0366_computer-science-minor-program-application::chunk_001,0.017762,20
q04,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,0.017734,21
q04,pdf_0487_ms--coen-worksheet::chunk_001,0.017408,22
q04,pdf_0504_ms-phd-computer-science-worksheet12.09.2025::chunk_001,0.017385,23
q04,pdf_0492_ms-egit-ait-worksheet::chunk_002,0.016999,24
q04,pdf_0521_professional-ms-itm-adv-info-tech-concentration-worksheet::chunk_001,0.016982,25
q04,pdf_0494_ms-egit-csec-worksheet::chunk_001,0.016774,26
q04,pdf_0285_bs-phd-computer-science-worksheet12.09.2025::chunk_001,0.016283,27
q04,pdf_0406_cybersecurity-certificate-worksheet-2023::chunk_001,0.016167,28
q04,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_002,0.016126,29
q04,pdf_0404_cyber-security-cert-program-worksheet::chunk_001,0.016111,30
q04,course_0058_CGS_5937::chunk_001,0.015596,31
q04,pdf_0516_professional-certificate-big-data-analytics-worksheet::chunk_001,0.01558,32
q04,pdf_0488_ms--dsa--worksheet::chunk_002,0.015515,33
q04,pdf_0408_cybersecurity-minor-worksheet::chunk_001,0.015343,34
q04,pdf_0407_cybersecurity-minor-program-application::chunk_001,0.015012,35
q04,pdf_0519_professional-ms-ai-worksheet::chunk_001,0.014935,36
q04,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_001,0.014847,37
q04,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_002,0.014629,38
q04,course_0100_COT_6905::chunk_001,0.014274,39
q04,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_001,0.014035,40
q04,pdf_0505_ms-phd-csc-data-science-anly-concn12.09.2025::chunk_002,0.013996,41
q04,pdf_0505_ms-phd-csc-data-science-anly-concn12.09.2025::chunk_001,0.013972,42
q04,pdf_0405_cybersecurity-certificate-program-application::chunk_001,0.013636,43
q04,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_001,0.013489,44
q04,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_001,0.01321,45
q04,course_0089_COT_5930::chunk_001,0.012966,46
q04,pdf_0350_cgs1571computer-app2::chunk_001,0.012931,47
q04,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_001,0.012923,48
q04,pdf_0349_cgs1570computer-apps1::chunk_001,0.012712,49
q04,pdf_0486_ms--arin-worksheet::chunk_001,0.012681,50
q04,course_0186_COP_3014::chunk_001,0.012605,51
q04,course_0171_CGS_1570::chunk_001,0.012397,52
q04,course_0055_CEN_6930::chunk_001,0.012054,53
q04,pdf_0515_professional-certificate-big-data-analytics-application::chunk_001,0.011996,54
q04,course_0179_CNT_4164::chunk_001,0.011905,55
q04,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_002,0.011852,56
q04,course_0098_COT_6900::chunk_001,0.011796,57
q04,pdf_0343_certificate-artificial-intelligence-program-worksheet::chunk_001,0.011757,58
q04,course_0172_CGS_1571::chunk_001,0.011628,59
q04,course_0175_CIS_4634::chunk_001,0.011538,60
q04,course_0159_CDA_4240C::chunk_001,0.01145,61
q04,pdf_0368_cop3014foundations-cs::chunk_001,0.011111,62
q04,course_0173_CIS_4213::chunk_001,0.011029,63
q04,course_0185_COP_3014::chunk_001,0.010949,64
q04,pdf_0277_4-plus-1-itm-csda::chunk_001,0.01087,65
q04,course_0231_EEE_3300::chunk_001,0.010563,66
q04,course_0238_EEE_4541::chunk_001,0.01049,67
q04,course_0235_EEE_4361C::chunk_001,0.010135,68
q04,course_0174_CIS_4367::chunk_001,0.01,69
q04,course_0149_CAP_4773::chunk_001,0.009934,70
q04,pdf_0369_cop3014l-foundationcs-lab::chunk_001,0.009868,71
q04,course_0160_CDA_4323::chunk_001,0.009804,72
q04,course_0153_CDA_4102::chunk_001,0.00974,73
q04,course_0192_COP_3530::chunk_001,0.009677,74
q04,course_0188_COP_3014L::chunk_001,0.009554,75
q04,course_0209_COP_4610::chunk_001,0.009494,76
q04,course_0205_COP_4331::chunk_001,0.009434,77
q04,course_0176_CNT_4007::chunk_001,0.009375,78
q04,pdf_0346_certificate-cyber-security-application::chunk_001,0.009259,79
q04,course_0062_CIS_6370::chunk_001,0.009202,80
q04,course_0161_CDA_4630::chunk_001,0.009146,81
q04,course_0216_COP_4814::chunk_001,0.009091,82
q04,pdf_0287_bs-phd-csc-data-science-anly-concn12.09.2025::chunk_002,0.009036,83
q04,pdf_0287_bs-phd-csc-data-science-anly-concn12.09.2025::chunk_001,0.008982,84
q04,course_0064_CNT_5008::chunk_001,0.008876,85
q04,course_0163_CEN_4010::chunk_001,0.008824,86
q04,course_0047_CEN_5035::chunk_001,0.008772,87
q04,course_0145_CAP_4630::chunk_001,0.008621,88
q04,course_0143_CAP_4613::chunk_001,0.008523,89
q04,course_0177_CNT_4104::chunk_001,0.008475,90
q04,course_0224_COT_4900::chunk_001,0.008427,91
q04,course_0275_EGN_4952C::chunk_001,0.008287,92
q04,course_0165_CEN_4214::chunk_001,0.008242,93
q04,course_0210_COP_4610::chunk_001,0.008197,94
q04,course_0199_COP_3813::chunk_001,0.008152,95
q04,course_0147_CAP_4770::chunk_001,0.008108,96
q04,course_0182_CNT_4411::chunk_001,0.008021,97
q04,course_0274_EGN_4950C::chunk_001,0.007979,98
q04,course_0183_COP_2220::chunk_001,0.007937,99
q04,course_0215_COP_4808::chunk_001,0.007895,100
q04,pdf_0485_minor-in-business-worksheet::chunk_001,0.004854,101
q04,pdf_0412_eecs-low-residency-phd-form::chunk_001,0.004464,102
q04,pdf_0492_ms-egit-ait-worksheet::chunk_001,0.00431,103
q04,pdf_0499_ms-in-eel-worksheet::chunk_002,0.004237,104
q04,pdf_0499_ms-in-eel-worksheet::chunk_001,0.004032,105
q04,course_0003_CAP_5625::chunk_001,0.003937,106
q04,course_0023_CAP_6635::chunk_001,0.003906,107
q04,course_0028_CAP_6673::chunk_001,0.003876,108
q04,course_0006_CAP_5768::chunk_001,0.003846,109
q04,course_0046_CEN_5035::chunk_001,0.003817,110
q04,course_0078_COP_6731::chunk_001,0.003788,111
q04,course_0105_COT_6930::chunk_001,0.003676,112
q04,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_001,0.003623,113
q04,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_002,0.003597,114
q04,pdf_0514_professional-certificate-ai-worksheet::chunk_001,0.003571,115
q04,pdf_0495_ms-electrical-engineering-with-minor-in-business-worksheet::chunk_001,0.003546,116
q04,pdf_0518_professional-certificate-energy-resilience-worksheet::chunk_001,0.003521,117
q04,pdf_0290_bsms-audit-form::chunk_001,0.003378,118
q04,pdf_0280_artificial-intelligence-cert-program-worksheet::chunk_001,0.003356,119
q04,pdf_0510_newcertificate-artificial-intelligence-worksheet::chunk_001,0.003311,120
q04,pdf_0341_certificate-artificial--intelligence-program-application::chunk_001,0.003289,121
q04,pdf_0507_ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_002,0.003268,122
q04,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_001,0.003247,123
q04,pdf_0513_professional-ai-certificate-program-application::chunk_001,0.003226,124
q04,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_001,0.003185,125
q04,course_0057_CGS_5937::chunk_001,0.003165,126
q04,course_0049_CEN_5931::chunk_001,0.003106,127
q04,pdf_0342_certificate-artificial-intelligence--program-worksheet::chunk_001,0.003049,128
q04,course_0099_COT_6905::chunk_001,0.00303,129
q04,course_0097_COT_6900::chunk_001,0.002994,130
q04,pdf_0291_bsms-joint-mechanical-engineering-and-msai-audit-form::chunk_001,0.002976,131
q04,course_0104_COT_6930::chunk_001,0.002959,132
q04,course_0088_COT_5930::chunk_001,0.002941,133
q04,pdf_0517_professional-certificate-energy-resilience-application::chunk_001,0.002924,134
q04,pdf_0330_ce-application-form::chunk_001,0.002907,135
q04,pdf_0523_professional-proposal-layout::chunk_001,0.002874,136
q04,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_002,0.002857,137
q04,pdf_0507_ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.002825,138
q04,pdf_0348_certificate-energy-resilience-program-worksheet::chunk_001,0.002809,139
q04,pdf_0511_nursing-joint-bsms-ai-audit-form::chunk_001,0.002778,140
q04,pdf_0512_nursing-joint-bsms-biomedical-eng-audit-form::chunk_001,0.002747,141
q04,pdf_0279_artificial-inteligence-minor-worksheet-jan6::chunk_001,0.002732,142
q04,pdf_0283_big-data-analytics-cert-program-worksheet::chunk_001,0.002703,143
q04,pdf_0278_artificial-inteligence-certificate-worksheet-jan6::chunk_001,0.002688,144
q04,course_0008_CAP_5768::chunk_001,0.002674,145
q04,pdf_0307_cap6546Data-mining-for-bioinformatics::chunk_001,0.00266,146
q04,course_0030_CAP_6673::chunk_001,0.002646,147
q04,course_0025_CAP_6635::chunk_001,0.002632,148
q05,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_002,0.021918,1
q05,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_001,0.021568,2
q05,pdf_0487_ms--coen-worksheet::chunk_002,0.021452,3
q05,pdf_0487_ms--coen-worksheet::chunk_001,0.020998,4
q05,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,0.020515,5
q05,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_002,0.020137,6
q05,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,0.019265,7
q05,pdf_0494_ms-egit-csec-worksheet::chunk_002,0.019231,8
q05,pdf_0490_ms-computer-science-with-minor-in-business-worksheet::chunk_001,0.019097,9
q05,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_002,0.019081,10
q05,pdf_0491_ms-cse-worksheet-new::chunk_001,0.0188,11
q05,pdf_0366_computer-science-minor-program-application::chunk_001,0.018596,12
q05,pdf_0520_professional-ms-cs-worksheet::chunk_001,0.01853,13
q05,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_001,0.018131,14
q05,pdf_0491_ms-cse-worksheet-new::chunk_002,0.018043,15
q05,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_001,0.017734,16
q05,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_001,0.016915,17
q05,pdf_0493_ms-egit-csda-worksheet::chunk_002,0.015899,18
q05,pdf_0492_ms-egit-ait-worksheet::chunk_002,0.015828,19
q05,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_002,0.015644,20
q05,course_0051_CEN_6075::chunk_001,0.015222,21
q05,pdf_0345_certificate-biomedical-engineering-program-application::chunk_001,0.015062,22
q05,course_0058_CGS_5937::chunk_001,0.01506,23
q05,pdf_0522_professional-ms-itm-csda-concentration-worksheet::chunk_001,0.015036,24
q05,course_0238_EEE_4541::chunk_001,0.015,25
q05,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_002,0.014988,26
q05,course_0179_CNT_4164::chunk_001,0.014851,27
q05,pdf_0495_ms-electrical-engineering-with-minor-in-business-worksheet::chunk_001,0.014834,28
q05,course_0047_CEN_5035::chunk_001,0.014827,29
q05,course_0055_CEN_6930::chunk_001,0.014697,30
q05,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_001,0.014545,31
q05,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_001,0.014409,32
q05,course_0159_CDA_4240C::chunk_001,0.014151,33
q05,course_0185_COP_3014::chunk_001,0.014019,34
q05,pdf_0407_cybersecurity-minor-program-application::chunk_001,0.013988,35
q05,pdf_0521_professional-ms-itm-adv-info-tech-concentration-worksheet::chunk_001,0.01368,36
q05,pdf_0507_ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.01368,37
q05,course_0275_EGN_4952C::chunk_001,0.013636,38
q05,pdf_0493_ms-egit-csda-worksheet::chunk_001,0.013566,39
q05,course_0235_EEE_4361C::chunk_001,0.013393,40
q05,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_002,0.013344,41
q05,course_0274_EGN_4950C::chunk_001,0.013274,42
q05,pdf_0405_cybersecurity-certificate-program-application::chunk_001,0.013158,43
q05,pdf_0494_ms-egit-csec-worksheet::chunk_001,0.013053,44
q05,course_0046_CEN_5035::chunk_001,0.013025,45
q05,pdf_0409_data-science-certificate-program-application::chunk_001,0.012944,46
q05,course_0224_COT_4900::chunk_001,0.012931,47
q05,course_0172_CGS_1571::chunk_001,0.012821,48
q05,pdf_0504_ms-phd-computer-science-worksheet12.09.2025::chunk_001,0.012775,49
q05,course_0149_CAP_4773::chunk_001,0.012712,50
q05,course_0153_CDA_4102::chunk_001,0.012605,51
q05,course_0171_CGS_1570::chunk_001,0.0125,52
q05,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_001,0.012399,53
q05,course_0243_EEL_3111::chunk_001,0.012295,54
q05,course_0049_CEN_5931::chunk_001,0.012255,55
q05,course_0163_CEN_4010::chunk_001,0.012097,56
q05,course_0209_COP_4610::chunk_001,0.012,57
q05,course_0099_COT_6905::chunk_001,0.011917,58
q05,course_0161_CDA_4630::chunk_001,0.011905,59
q05,course_0078_COP_6731::chunk_001,0.011829,60
q05,course_0165_CEN_4214::chunk_001,0.011811,61
q05,course_0231_EEE_3300::chunk_001,0.011719,62
q05,course_0164_CEN_4010::chunk_001,0.011628,63
q05,pdf_0486_ms--arin-worksheet::chunk_001,0.011605,64
q05,pdf_0343_certificate-artificial-intelligence-program-worksheet::chunk_001,0.011476,65
q05,course_0192_COP_3530::chunk_001,0.011364,66
q05,pdf_0488_ms--dsa--worksheet::chunk_001,0.011334,67
q05,course_0176_CNT_4007::chunk_001,0.011278,68
q05,course_0269_EGN_1002::chunk_001,0.011194,69
q05,course_0097_COT_6900::chunk_001,0.011146,70
q05,course_0160_CDA_4323::chunk_001,0.010791,71
q05,course_0246_EEL_3118L::chunk_001,0.010638,72
q05,course_0091_COT_5930::chunk_001,0.010417,73
q05,course_0249_EEL_3502::chunk_001,0.010345,74
q05,course_0186_COP_3014::chunk_001,0.010274,75
q05,course_0084_COT_5930::chunk_001,0.010067,76
q05,course_0210_COP_4610::chunk_001,0.009868,77
q05,course_0183_COP_2220::chunk_001,0.00974,78
q05,pdf_0334_cen5035sw-eng::chunk_001,0.009677,79
q05,course_0157_CDA_4210::chunk_001,0.009494,80
q05,course_0219_COT_2000::chunk_001,0.009317,81
q05,course_0167_CEN_4400::chunk_001,0.009259,82
q05,course_0151_CDA_3203::chunk_001,0.009202,83
q05,course_0054_CEN_6405::chunk_001,0.009036,84
q05,pdf_0276_4-plus-1-itm-ait::chunk_001,0.008982,85
q05,course_0271_EGN_1002::chunk_001,0.008929,86
q05,pdf_0285_bs-phd-computer-science-worksheet12.09.2025::chunk_001,0.008876,87
q05,pdf_0277_4-plus-1-itm-csda::chunk_001,0.008824,88
q05,pdf_0331_cen4010principles-sw-engineering::chunk_001,0.008721,89
q05,course_0175_CIS_4634::chunk_001,0.008671,90
q05,course_0166_CEN_4214::chunk_001,0.008621,91
q05,pdf_0350_cgs1571computer-app2::chunk_001,0.008523,92
q05,course_0205_COP_4331::chunk_001,0.008475,93
q05,course_0208_COP_4593::chunk_001,0.00838,94
q05,course_0215_COP_4808::chunk_001,0.008333,95
q05,course_0064_CNT_5008::chunk_001,0.008287,96
q05,pdf_0346_certificate-cyber-security-application::chunk_001,0.008197,97
q05,course_0169_CEN_4910::chunk_001,0.008065,98
q05,course_0203_COP_4045::chunk_001,0.007979,99
q05,course_0174_CIS_4367::chunk_001,0.007937,100
q05,pdf_0412_eecs-low-residency-phd-form::chunk_001,0.005051,101
q05,pdf_0485_minor-in-business-worksheet::chunk_001,0.004902,102
q05,pdf_0499_ms-in-eel-worksheet::chunk_002,0.004762,103
q05,pdf_0291_bsms-joint-mechanical-engineering-and-msai-audit-form::chunk_001,0.004587,104
q05,pdf_0290_bsms-audit-form::chunk_001,0.004464,105
q05,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_001,0.00431,106
q05,pdf_0499_ms-in-eel-worksheet::chunk_001,0.004274,107
q05,pdf_0484_minor-in-business-application::chunk_001,0.004202,108
q05,pdf_0512_nursing-joint-bsms-biomedical-eng-audit-form::chunk_001,0.004098,109
q05,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_001,0.004032,110
q05,pdf_0292_bsphd-audit-form::chunk_001,0.004,111
q05,pdf_0348_certificate-energy-resilience-program-worksheet::chunk_001,0.003968,112
q05,pdf_0518_professional-certificate-energy-resilience-worksheet::chunk_001,0.003937,113
q05,pdf_0406_cybersecurity-certificate-worksheet-2023::chunk_001,0.003846,114
q05,pdf_0330_ce-application-form::chunk_001,0.003817,115
q05,course_0006_CAP_5768::chunk_001,0.003788,116
q05,course_0023_CAP_6635::chunk_001,0.003759,117
q05,course_0003_CAP_5625::chunk_001,0.003731,118
q05,course_0028_CAP_6673::chunk_001,0.003704,119
q05,pdf_0408_cybersecurity-minor-worksheet::chunk_001,0.003623,120
q05,pdf_0341_certificate-artificial--intelligence-program-application::chunk_001,0.003597,121
q05,pdf_0511_nursing-joint-bsms-ai-audit-form::chunk_001,0.003571,122
q05,pdf_0492_ms-egit-ait-worksheet::chunk_001,0.003546,123
q05,course_0100_COT_6905::chunk_001,0.003356,124
q05,course_0098_COT_6900::chunk_001,0.003333,125
q05,course_0105_COT_6930::chunk_001,0.003311,126
q05,course_0089_COT_5930::chunk_001,0.003268,127
q05,pdf_0510_newcertificate-artificial-intelligence-worksheet::chunk_001,0.003226,128
q05,pdf_0519_professional-ms-ai-worksheet::chunk_001,0.003205,129
q05,pdf_0280_artificial-intelligence-cert-program-worksheet::chunk_001,0.003185,130
q05,course_0057_CGS_5937::chunk_001,0.003106,131
q05,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_002,0.003086,132
q05,course_0104_COT_6930::chunk_001,0.003067,133
q05,pdf_0342_certificate-artificial-intelligence--program-worksheet::chunk_001,0.00303,134
q05,course_0088_COT_5930::chunk_001,0.003012,135
q05,pdf_0516_professional-certificate-big-data-analytics-worksheet::chunk_001,0.002994,136
q05,pdf_0281_artificial-intelligence-certificate-program-application-jan6::chunk_001,0.002976,137
q05,pdf_0347_certificate-energy-resilience-program-application::chunk_001,0.002941,138
q05,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_001,0.002924,139
q05,pdf_0282_artificial-intelligence-minor-program-application-jan6::chunk_001,0.002907,140
q05,pdf_0289_bs-to-phd-electrical-engineering-worksheet12.09.2025::chunk_001,0.00289,141
q05,pdf_0488_ms--dsa--worksheet::chunk_002,0.002874,142
q05,pdf_0307_cap6546Data-mining-for-bioinformatics::chunk_001,0.002857,143
q05,pdf_0514_professional-certificate-ai-worksheet::chunk_001,0.002793,144
q05,pdf_0517_professional-certificate-energy-resilience-application::chunk_001,0.002778,145
q05,pdf_0483_minor--artificial-intelligence-application::chunk_001,0.002747,146
q05,pdf_0515_professional-certificate-big-data-analytics-application::chunk_001,0.002732,147
q05,pdf_0513_professional-ai-certificate-program-application::chunk_001,0.002717,148
q05,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_001,0.002703,149
q05,pdf_0288_bs-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.002688,150
q05,course_0120_EEL_5437::chunk_001,0.002674,151
q05,course_0125_EEL_5934::chunk_001,0.00266,152
q05,course_0041_CDA_5326::chunk_001,0.002646,153
q06,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_001,0.021918,1
q06,pdf_0495_ms-electrical-engineering-with-minor-in-business-worksheet::chunk_001,0.021623,2
q06,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_002,0.021284,3
q06,pdf_0499_ms-in-eel-worksheet::chunk_001,0.021284,4
q06,pdf_0499_ms-in-eel-worksheet::chunk_002,0.020727,5
q06,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_002,0.020545,6
q06,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_001,0.020464,7
q06,pdf_0289_bs-to-phd-electrical-engineering-worksheet12.09.2025::chunk_001,0.020102,8
q06,course_0242_EEL_3012::chunk_001,0.019717,9
q06,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_002,0.019662,10
q06,pdf_0507_ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.019465,11
q06,pdf_0492_ms-egit-ait-worksheet::chunk_002,0.019276,12
q06,pdf_0494_ms-egit-csec-worksheet::chunk_002,0.019251,13
q06,pdf_0289_bs-to-phd-electrical-engineering-worksheet12.09.2025::chunk_002,0.019243,14
q06,pdf_0491_ms-cse-worksheet-new::chunk_002,0.019231,15
q06,pdf_0493_ms-egit-csda-worksheet::chunk_002,0.018781,16
q06,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_001,0.018743,17
q06,pdf_0487_ms--coen-worksheet::chunk_002,0.018434,18
q06,course_0251_EEL_4216::chunk_001,0.018283,19
q06,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,0.016982,20
q06,pdf_0491_ms-cse-worksheet-new::chunk_001,0.016853,21
q06,pdf_0462_eel6482electromagnetic-theory1::chunk_001,0.016653,22
q06,pdf_0288_bs-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.016505,23
q06,course_0252_EEL_4220::chunk_001,0.016298,24
q06,pdf_0518_professional-certificate-energy-resilience-worksheet::chunk_001,0.016228,25
q06,pdf_0487_ms--coen-worksheet::chunk_001,0.016195,26
q06,pdf_0348_certificate-energy-resilience-program-worksheet::chunk_001,0.015972,27
q06,course_0120_EEL_5437::chunk_001,0.015938,28
q06,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_002,0.015842,29
q06,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_002,0.015761,30
q06,pdf_0493_ms-egit-csda-worksheet::chunk_001,0.015717,31
q06,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_002,0.015698,32
q06,pdf_0430_eel3012ee-practice::chunk_001,0.015637,33
q06,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_001,0.015497,34
q06,pdf_0486_ms--arin-worksheet::chunk_001,0.01426,35
q06,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_001,0.014103,36
q06,pdf_0492_ms-egit-ait-worksheet::chunk_001,0.014076,37
q06,course_0046_CEN_5035::chunk_001,0.014068,38
q06,course_0243_EEL_3111::chunk_001,0.013636,39
q06,pdf_0475_egn4410c-eng-design1::chunk_001,0.013628,40
q06,course_0123_EEL_5654::chunk_001,0.013515,41
q06,course_0249_EEL_3502::chunk_001,0.013514,42
q06,course_0258_EEL_4478::chunk_001,0.013393,43
q06,pdf_0476_egn4410c-engineering-design1::chunk_001,0.01328,44
q06,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,0.013265,45
q06,course_0051_CEN_6075::chunk_001,0.013194,46
q06,course_0246_EEL_3118L::chunk_001,0.013158,47
q06,course_0267_EEL_4930::chunk_001,0.013043,48
q06,pdf_0494_ms-egit-csec-worksheet::chunk_001,0.012934,49
q06,course_0241_EEL_2161::chunk_001,0.012931,50
q06,pdf_0330_ce-application-form::chunk_001,0.012819,51
q06,pdf_0347_certificate-energy-resilience-program-application::chunk_001,0.012545,52
q06,pdf_0517_professional-certificate-energy-resilience-application::chunk_001,0.012525,53
q06,course_0128_EEL_6482::chunk_001,0.0125,54
q06,course_0256_EEL_4436::chunk_001,0.012397,55
q06,pdf_0488_ms--dsa--worksheet::chunk_001,0.012286,56
q06,course_0129_EEL_6532::chunk_001,0.012022,57
q06,pdf_0460_eel6291smart-grid::chunk_001,0.011995,58
q06,course_0253_EEL_4281::chunk_001,0.011905,59
q06,course_0078_COP_6731::chunk_001,0.011714,60
q06,course_0139_EEL_6935::chunk_001,0.011628,61
q06,pdf_0429_eel2161c-engineers::chunk_001,0.011538,62
