query_id,doc_id,rrf_score,rank
q04,course_0173_CIS_4213::chunk_001,0.008523,57
q04,course_0185_COP_3014::chunk_001,0.008499,58
q04,pdf_0277_4-plus-1-itm-csda::chunk_001,0.008475,59
q04,course_0231_EEE_3300::chunk_001,0.008451,60
q04,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_001,0.008427,61
q04,course_0238_EEE_4541::chunk_001,0.00838,62
q04,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_001,0.008357,63
q04,course_0235_EEE_4361C::chunk_001,0.008287,64
q04,course_0174_CIS_4367::chunk_001,0.008264,65
q04,course_0149_CAP_4773::chunk_001,0.008242,66
q04,pdf_0369_cop3014l-foundationcs-lab::chunk_001,0.008219,67
q04,course_0160_CDA_4323::chunk_001,0.008197,68
q04,course_0153_CDA_4102::chunk_001,0.008174,69
q04,course_0192_COP_3530::chunk_001,0.008152,70
q04,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_002,0.008108,71
q04,course_0188_COP_3014L::chunk_001,0.008065,72
q04,pdf_0287_bs-phd-csc-data-science-anly-concn12.09.2025::chunk_002,0.008043,73
q04,course_0209_COP_4610::chunk_001,0.008021,74
q04,course_0205_COP_4331::chunk_001,0.008,75
q04,pdf_0485_minor-in-business-worksheet::chunk_001,0.001274,76
q04,course_0003_CAP_5625::chunk_001,0.00125,77
q04,course_0028_CAP_6673::chunk_001,0.001246,78
q04,course_0023_CAP_6635::chunk_001,0.001242,79
q04,course_0006_CAP_5768::chunk_001,0.001238,80
q04,course_0078_COP_6731::chunk_001,0.001235,81
q04,course_0046_CEN_5035::chunk_001,0.001231,82
q04,pdf_0412_eecs-low-residency-phd-form::chunk_001,0.001227,83
q04,pdf_0499_ms-in-eel-worksheet::chunk_001,0.001208,84
q04,pdf_0486_ms--arin-worksheet::chunk_001,0.001201,85
q04,course_0098_COT_6900::chunk_001,0.001198,86
q04,course_0105_COT_6930::chunk_001,0.001194,87
q04,course_0089_COT_5930::chunk_001,0.001183,88
q04,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_001,0.001166,89
q04,pdf_0492_ms-egit-ait-worksheet::chunk_001,0.001163,90
q04,pdf_0499_ms-in-eel-worksheet::chunk_002,0.001159,91
q04,pdf_0514_professional-certificate-ai-worksheet::chunk_001,0.001149,92
q04,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_001,0.001143,93
q04,pdf_0518_professional-certificate-energy-resilience-worksheet::chunk_001,0.001136,94
q04,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_002,0.00113,95
q04,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_002,0.001127,96
q04,pdf_0495_ms-electrical-engineering-with-minor-in-business-worksheet::chunk_001,0.001124,97
q04,pdf_0515_professional-certificate-big-data-analytics-application::chunk_001,0.001117,98
q04,pdf_0290_bsms-audit-form::chunk_001,0.001114,99
q04,course_0057_CGS_5937::chunk_001,0.001108,100
q04,pdf_0507_ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_002,0.001102,101
q04,pdf_0341_certificate-artificial--intelligence-program-application::chunk_001,0.001099,102
q04,pdf_0513_professional-ai-certificate-program-application::chunk_001,0.001096,103
q04,pdf_0505_ms-phd-csc-data-science-anly-concn12.09.2025::chunk_002,0.001093,104
q04,pdf_0280_artificial-intelligence-cert-program-worksheet::chunk_001,0.00109,105
q04,pdf_0510_newcertificate-artificial-intelligence-worksheet::chunk_001,0.001087,106
q04,course_0055_CEN_6930::chunk_001,0.001084,107
q04,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_001,0.001081,108
q04,course_0049_CEN_5931::chunk_001,0.001078,109
q04,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_001,0.001075,110
q04,course_0099_COT_6905::chunk_001,0.001072,111
q04,course_0097_COT_6900::chunk_001,0.001067,112
q05,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_001,0.011283,1
q05,pdf_0487_ms--coen-worksheet::chunk_002,0.011263,2
q05,pdf_0487_ms--coen-worksheet::chunk_001,0.01118,3
q05,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_002,0.011161,4
q05,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,0.011102,5
q05,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_002,0.010927,6
q05,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_002,0.010899,7
q05,pdf_0491_ms-cse-worksheet-new::chunk_002,0.010863,8
q05,pdf_0490_ms-computer-science-with-minor-in-business-worksheet::chunk_001,0.010816,9
q05,pdf_0366_computer-science-minor-program-application::chunk_001,0.010805,10
q05,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,0.010725,11
q05,pdf_0520_professional-ms-cs-worksheet::chunk_001,0.010717,12
q05,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_001,0.010638,13
q05,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_001,0.010632,14
q05,pdf_0491_ms-cse-worksheet-new::chunk_001,0.0106,15
q05,pdf_0493_ms-egit-csda-worksheet::chunk_002,0.010541,16
q05,pdf_0494_ms-egit-csec-worksheet::chunk_002,0.010412,17
q05,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_001,0.010381,18
q05,pdf_0486_ms--arin-worksheet::chunk_002,0.010114,19
q05,course_0051_CEN_6075::chunk_001,0.010033,20
q05,pdf_0507_ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.009928,21
q05,course_0058_CGS_5937::chunk_001,0.009875,22
q05,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_002,0.009804,23
q05,course_0055_CEN_6930::chunk_001,0.009766,24
q05,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_002,0.009758,25
q05,pdf_0345_certificate-biomedical-engineering-program-application::chunk_001,0.009717,26
q05,pdf_0522_professional-ms-itm-csda-concentration-worksheet::chunk_001,0.009696,27
q05,pdf_0504_ms-phd-computer-science-worksheet12.09.2025::chunk_002,0.009646,28
q05,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_002,0.009619,29
q05,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_001,0.009607,30
q05,pdf_0495_ms-electrical-engineering-with-minor-in-business-worksheet::chunk_001,0.009545,31
q05,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_002,0.009522,32
q05,course_0238_EEE_4541::chunk_001,0.009494,33
q05,course_0179_CNT_4164::chunk_001,0.009464,34
q05,course_0159_CDA_4240C::chunk_001,0.009375,35
q05,course_0185_COP_3014::chunk_001,0.009346,36
q05,course_0275_EGN_4952C::chunk_001,0.009317,37
q05,course_0046_CEN_5035::chunk_001,0.009303,38
q05,pdf_0521_professional-ms-itm-adv-info-tech-concentration-worksheet::chunk_001,0.009271,39
q05,course_0235_EEE_4361C::chunk_001,0.009231,40
q05,course_0274_EGN_4950C::chunk_001,0.009202,41
q05,pdf_0405_cybersecurity-certificate-program-application::chunk_001,0.009174,42
q05,course_0224_COT_4900::chunk_001,0.009119,43
q05,course_0172_CGS_1571::chunk_001,0.009091,44
q05,course_0149_CAP_4773::chunk_001,0.009063,45
q05,pdf_0285_bs-phd-computer-science-worksheet12.09.2025::chunk_002,0.009036,46
q05,course_0153_CDA_4102::chunk_001,0.009009,47
q05,course_0171_CGS_1570::chunk_001,0.008982,48
q05,course_0243_EEL_3111::chunk_001,0.008929,49
q05,course_0047_CEN_5035::chunk_001,0.008902,50
q05,course_0163_CEN_4010::chunk_001,0.008876,51
q05,course_0209_COP_4610::chunk_001,0.00885,52
q05,course_0161_CDA_4630::chunk_001,0.008798,53
q05,course_0165_CEN_4214::chunk_001,0.008746,54
q05,course_0231_EEE_3300::chunk_001,0.008721,55
q05,course_0164_CEN_4010::chunk_001,0.008696,56
q05,course_0192_COP_3530::chunk_001,0.008621,57
q05,course_0176_CNT_4007::chunk_001,0.008596,58
q05,course_0269_EGN_1002::chunk_001,0.008571,59
q05,pdf_0407_cybersecurity-minor-program-application::chunk_001,0.008547,60
q05,course_0160_CDA_4323::chunk_001,0.008499,61
q05,course_0246_EEL_3118L::chunk_001,0.008427,62
q05,course_0091_COT_5930::chunk_001,0.00838,63
q05,course_0249_EEL_3502::chunk_001,0.008357,64
q05,course_0186_COP_3014::chunk_001,0.00831,65
q05,pdf_0409_data-science-certificate-program-application::chunk_001,0.008264,66
q05,course_0084_COT_5930::chunk_001,0.008242,67
q05,pdf_0504_ms-phd-computer-science-worksheet12.09.2025::chunk_001,0.008197,68
q05,course_0210_COP_4610::chunk_001,0.008174,69
q05,course_0183_COP_2220::chunk_001,0.008152,70
q05,pdf_0334_cen5035sw-eng::chunk_001,0.00813,71
q05,course_0157_CDA_4210::chunk_001,0.008086,72
q05,course_0219_COT_2000::chunk_001,0.008043,73
q05,pdf_0288_bs-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.008021,74
q05,course_0167_CEN_4400::chunk_001,0.008,75
q05,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_002,0.001299,76
q05,pdf_0412_eecs-low-residency-phd-form::chunk_001,0.001294,77
q05,pdf_0485_minor-in-business-worksheet::chunk_001,0.001286,78
q05,pdf_0291_bsms-joint-mechanical-engineering-and-msai-audit-form::chunk_001,0.00127,79
q05,pdf_0492_ms-egit-ait-worksheet::chunk_002,0.001262,80
q05,pdf_0499_ms-in-eel-worksheet::chunk_002,0.001254,81
q05,pdf_0290_bsms-audit-form::chunk_001,0.001246,82
q05,course_0003_CAP_5625::chunk_001,0.001235,83
q05,course_0023_CAP_6635::chunk_001,0.001231,84
q05,course_0028_CAP_6673::chunk_001,0.001227,85
q05,course_0006_CAP_5768::chunk_001,0.001223,86
q05,course_0078_COP_6731::chunk_001,0.00122,87
q05,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_001,0.001212,88
q05,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_001,0.001208,89
q05,pdf_0484_minor-in-business-application::chunk_001,0.001198,90
q05,pdf_0512_nursing-joint-bsms-biomedical-eng-audit-form::chunk_001,0.001194,91
q05,pdf_0518_professional-certificate-energy-resilience-worksheet::chunk_001,0.00119,92
q05,pdf_0348_certificate-energy-resilience-program-worksheet::chunk_001,0.001187,93
q05,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_001,0.001183,94
q05,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_001,0.00118,95
q05,pdf_0292_bsphd-audit-form::chunk_001,0.001176,96
q05,pdf_0499_ms-in-eel-worksheet::chunk_001,0.00117,97
q05,pdf_0330_ce-application-form::chunk_001,0.001159,98
q05,pdf_0341_certificate-artificial--intelligence-program-application::chunk_001,0.001153,99
q05,pdf_0511_nursing-joint-bsms-ai-audit-form::chunk_001,0.001149,100
q05,pdf_0406_cybersecurity-certificate-worksheet-2023::chunk_001,0.001146,101
q05,pdf_0493_ms-egit-csda-worksheet::chunk_001,0.001143,102
q05,pdf_0408_cybersecurity-minor-worksheet::chunk_001,0.00114,103
q05,course_0100_COT_6905::chunk_001,0.001136,104
q05,pdf_0494_ms-egit-csec-worksheet::chunk_001,0.001133,105
q05,course_0098_COT_6900::chunk_001,0.00113,106
q05,course_0105_COT_6930::chunk_001,0.001124,107
q05,course_0089_COT_5930::chunk_001,0.001117,108
q05,course_0057_CGS_5937::chunk_001,0.001114,109
q05,course_0049_CEN_5931::chunk_001,0.001111,110
q05,pdf_0492_ms-egit-ait-worksheet::chunk_001,0.001105,111
q05,course_0099_COT_6905::chunk_001,0.001099,112
q05,course_0097_COT_6900::chunk_001,0.00109,113
q05,course_0104_COT_6930::chunk_001,0.001087,114
q05,course_0088_COT_5930::chunk_001,0.001081,115
q05,pdf_0519_professional-ms-ai-worksheet::chunk_001,0.001072,116
q05,pdf_0516_professional-certificate-big-data-analytics-worksheet::chunk_001,0.00107,117
q05,pdf_0281_artificial-intelligence-certificate-program-application-jan6::chunk_001,0.001067,118
q06,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_001,0.011291,1
q06,pdf_0499_ms-in-eel-worksheet::chunk_001,0.01122,2
q06,pdf_0495_ms-electrical-engineering-with-minor-in-business-worksheet::chunk_001,0.011217,3
q06,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_002,0.011165,4
q06,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_002,0.011111,5
q06,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_001,0.011079,6
q06,pdf_0289_bs-to-phd-electrical-engineering-worksheet12.09.2025::chunk_001,0.011018,7
q06,pdf_0289_bs-to-phd-electrical-engineering-worksheet12.09.2025::chunk_002,0.011005,8
q06,pdf_0499_ms-in-eel-worksheet::chunk_002,0.010999,9
q06,course_0242_EEL_3012::chunk_001,0.010976,10
q06,pdf_0507_ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.01092,11
q06,pdf_0491_ms-cse-worksheet-new::chunk_002,0.010861,12
q06,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_002,0.010844,13
q06,course_0251_EEL_4216::chunk_001,0.010839,14
q06,pdf_0493_ms-egit-csda-worksheet::chunk_002,0.010804,15
q06,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_001,0.010726,16
q06,pdf_0494_ms-egit-csec-worksheet::chunk_002,0.010721,17
q06,pdf_0486_ms--arin-worksheet::chunk_002,0.010716,18
q06,pdf_0288_bs-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.010639,19
q06,pdf_0487_ms--coen-worksheet::chunk_002,0.010555,20
q06,pdf_0462_eel6482electromagnetic-theory1::chunk_001,0.010383,21
q06,pdf_0492_ms-egit-ait-worksheet::chunk_002,0.010366,22
q06,pdf_0518_professional-certificate-energy-resilience-worksheet::chunk_001,0.010254,23
q06,course_0120_EEL_5437::chunk_001,0.010239,24
q06,course_0252_EEL_4220::chunk_001,0.010225,25
q06,pdf_0348_certificate-energy-resilience-program-worksheet::chunk_001,0.010148,26
q06,pdf_0487_ms--coen-worksheet::chunk_001,0.010123,27
q06,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,0.010058,28
q06,pdf_0430_eel3012ee-practice::chunk_001,0.010003,29
q06,pdf_0491_ms-cse-worksheet-new::chunk_001,0.009967,30
q06,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_002,0.009875,31
q06,course_0046_CEN_5035::chunk_001,0.009786,32
q06,pdf_0492_ms-egit-ait-worksheet::chunk_001,0.009705,33
q06,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_002,0.009559,34
q06,pdf_0475_egn4410c-eng-design1::chunk_001,0.009506,35
q06,course_0243_EEL_3111::chunk_001,0.009375,36
q06,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,0.009359,37
q06,pdf_0476_egn4410c-engineering-design1::chunk_001,0.00935,38
q06,pdf_0493_ms-egit-csda-worksheet::chunk_001,0.009349,39
q06,course_0249_EEL_3502::chunk_001,0.009346,40
q06,course_0258_EEL_4478::chunk_001,0.009288,41
q06,course_0246_EEL_3118L::chunk_001,0.009231,42
q06,course_0267_EEL_4930::chunk_001,0.009202,43
q06,course_0241_EEL_2161::chunk_001,0.009174,44
q06,course_0129_EEL_6532::chunk_001,0.009162,45
q06,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_002,0.009063,46
q06,course_0128_EEL_6482::chunk_001,0.009036,47
q06,course_0256_EEL_4436::chunk_001,0.009009,48
q06,course_0253_EEL_4281::chunk_001,0.008902,49
q06,course_0139_EEL_6935::chunk_001,0.008876,50
q06,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_002,0.00885,51
q06,pdf_0429_eel2161c-engineers::chunk_001,0.008824,52
q06,course_0238_EEE_4541::chunk_001,0.008721,53
q06,course_0231_EEE_3300::chunk_001,0.008646,54
q06,pdf_0454_eel5437microwave-eng::chunk_001,0.008621,55
q06,course_0123_EEL_5654::chunk_001,0.008596,56
q06,course_0047_CEN_5035::chunk_001,0.008547,57
q06,course_0235_EEE_4361C::chunk_001,0.008523,58
q06,course_0051_CEN_6075::chunk_001,0.008499,59
q06,course_0265_EEL_4746::chunk_001,0.008475,60
q06,course_0132_EEL_6591::chunk_001,0.008451,61
q06,pdf_0488_ms--dsa--worksheet::chunk_001,0.008427,62
q06,course_0232_EEE_3300::chunk_001,0.008403,63
q06,pdf_0441_eel4436microwave-engineering::chunk_001,0.00838,64
q06,pdf_0436_eel4216electric-power-systems::chunk_001,0.008357,65
q06,course_0126_EEL_6297::chunk_001,0.00831,66
q06,course_0264_EEL_4656::chunk_001,0.008287,67
q06,course_0234_EEE_4361::chunk_001,0.008242,68
q06,course_0244_EEL_3111::chunk_001,0.008174,69
q06,course_0245_EEL_3112::chunk_001,0.00813,70
q06,course_0262_EEL_4652::chunk_001,0.008108,71
q06,pdf_0443_eel4478electromagnetic::chunk_001,0.008065,72
q06,course_0268_EEL_4930::chunk_001,0.008043,73
q06,course_0138_EEL_6935::chunk_001,0.008021,74
q06,course_0263_EEL_4652L::chunk_001,0.008,75
q06,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_002,0.001303,76
q06,pdf_0412_eecs-low-residency-phd-form::chunk_001,0.001266,77
q06,pdf_0485_minor-in-business-worksheet::chunk_001,0.001258,78
q06,pdf_0347_certificate-energy-resilience-program-application::chunk_001,0.001223,79
q06,pdf_0517_professional-certificate-energy-resilience-application::chunk_001,0.001216,80
q06,pdf_0484_minor-in-business-application::chunk_001,0.001212,81
q06,pdf_0330_ce-application-form::chunk_001,0.001208,82
q06,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_001,0.00119,83
q06,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_001,0.001187,84
q06,pdf_0366_computer-science-minor-program-application::chunk_001,0.001183,85
q06,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_001,0.00118,86
q06,pdf_0468_eel6597wireless-personal-comm-systems::chunk_001,0.001176,87
q06,pdf_0407_cybersecurity-minor-program-application::chunk_001,0.001159,88
q06,pdf_0494_ms-egit-csec-worksheet::chunk_001,0.001156,89
q06,pdf_0276_4-plus-1-itm-ait::chunk_001,0.001149,90
q06,pdf_0345_certificate-biomedical-engineering-program-application::chunk_001,0.001146,91
q06,pdf_0277_4-plus-1-itm-csda::chunk_001,0.001143,92
q06,pdf_0409_data-science-certificate-program-application::chunk_001,0.001136,93
q06,course_0058_CGS_5937::chunk_001,0.00113,94
q06,pdf_0291_bsms-joint-mechanical-engineering-and-msai-audit-form::chunk_001,0.001127,95
q06,course_0125_EEL_5934::chunk_001,0.001117,96
q06,pdf_0522_professional-ms-itm-csda-concentration-worksheet::chunk_001,0.001114,97
q06,pdf_0521_professional-ms-itm-adv-info-tech-concentration-worksheet::chunk_001,0.001111,98
q06,pdf_0460_eel6291smart-grid::chunk_001,0.001108,99
q06,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_001,0.001105,100
q06,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_001,0.001102,101
q06,pdf_0457_eel5654control-systems2::chunk_001,0.001099,102
q06,course_0006_CAP_5768::chunk_001,0.001096,103
q06,course_0078_COP_6731::chunk_001,0.001093,104
q06,course_0023_CAP_6635::chunk_001,0.001087,105
q06,course_0028_CAP_6673::chunk_001,0.001084,106
q06,course_0003_CAP_5625::chunk_001,0.001081,107
q06,pdf_0455_eel5500digital-comm::chunk_001,0.001078,108
q06,course_0271_EGN_1002::chunk_001,0.001072,109
q06,pdf_0516_professional-certificate-big-data-analytics-worksheet::chunk_001,0.00107,110
q06,pdf_0512_nursing-joint-bsms-biomedical-eng-audit-form::chunk_001,0.001067,111
q07,pdf_0404_cyber-security-cert-program-worksheet::chunk_001,0.011258,1
q07,pdf_0405_cybersecurity-certificate-program-application::chunk_001,0.011233,2
q07,pdf_0408_cybersecurity-minor-worksheet::chunk_001,0.011221,3
q07,pdf_0406_cybersecurity-certificate-worksheet-2023::chunk_001,0.011197,4
q07,pdf_0407_cybersecurity-minor-program-application::chunk_001,0.011135,5
q07,pdf_0346_certificate-cyber-security-application::chunk_001,0.01112,6
q07,course_0228_COT_4930::chunk_001,0.011062,7
q07,course_0062_CIS_6370::chunk_001,0.01101,8
q07,pdf_0393_cot4930intro-security-cryptography::chunk_001,0.010989,9
q07,pdf_0494_ms-egit-csec-worksheet::chunk_001,0.010863,10
q07,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_002,0.010832,11
q07,course_0181_CNT_4403::chunk_001,0.010806,12
q07,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_001,0.01078,13
q07,pdf_0286_bs-phd-csc-cybersecurity-concn12.09.2025::chunk_002,0.010776,14
q07,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_002,0.010771,15
q07,pdf_0354_cis6370computer-data-security::chunk_001,0.010737,16
q07,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_001,0.010726,17
q07,pdf_0286_bs-phd-csc-cybersecurity-concn12.09.2025::chunk_001,0.010662,18
q07,pdf_0357_cnt4403intro-data-network-security::chunk_001,0.010624,19
q07,pdf_0353_cis5371practical-aspects-modern-cryptography::chunk_001,0.010584,20
q07,course_0063_CIS_6375::chunk_001,0.010485,21
q07,course_0225_COT_4930::chunk_001,0.01039,22
q07,course_0085_COT_5930::chunk_001,0.010355,23
q07,pdf_0392_cot4930cryptographic-eng::chunk_001,0.01031,24
q07,pdf_0490_ms-computer-science-with-minor-in-business-worksheet::chunk_001,0.01029,25
q07,pdf_0325_cda5326cryptographic-eng::chunk_001,0.010282,26
q07,pdf_0409_data-science-certificate-program-application::chunk_001,0.010194,27
q07,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,0.010132,28
q07,pdf_0391_cot4930applied-cryptography::chunk_001,0.010123,29
q07,pdf_0366_computer-science-minor-program-application::chunk_001,0.009935,30
q07,pdf_0343_certificate-artificial-intelligence-program-worksheet::chunk_001,0.009717,31
q07,pdf_0488_ms--dsa--worksheet::chunk_002,0.009564,32
q07,course_0059_CIS_5371::chunk_001,0.009554,33
q07,pdf_0342_certificate-artificial-intelligence--program-worksheet::chunk_001,0.00949,34
q07,pdf_0355_cis6375distributed-systems-security::chunk_001,0.009447,35
q07,pdf_0459_eel5934cryptographic-eng::chunk_001,0.009417,36
q07,course_0227_COT_4930::chunk_001,0.009375,37
q07,course_0226_COT_4930::chunk_001,0.009288,38
q07,course_0060_CIS_5374::chunk_001,0.009259,39
q07,course_0041_CDA_5326::chunk_001,0.009202,40
q07,pdf_0410_data-science-certificate-worksheet::chunk_001,0.009009,41
q07,course_0179_CNT_4164::chunk_001,0.008982,42
q07,pdf_0504_ms-phd-computer-science-worksheet12.09.2025::chunk_002,0.008902,43
q07,pdf_0348_certificate-energy-resilience-program-worksheet::chunk_001,0.008876,44
q07,course_0224_COT_4900::chunk_001,0.00885,45
q07,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_002,0.008798,46
q07,course_0165_CEN_4214::chunk_001,0.008772,47
q07,course_0095_COT_6427::chunk_001,0.008746,48
q07,pdf_0518_professional-certificate-energy-resilience-worksheet::chunk_001,0.008721,49
q07,course_0235_EEE_4361C::chunk_001,0.008696,50
q07,course_0159_CDA_4240C::chunk_001,0.008671,51
q07,pdf_0285_bs-phd-computer-science-worksheet12.09.2025::chunk_002,0.008646,52
q07,pdf_0350_cgs1571computer-app2::chunk_001,0.008621,53
q07,course_0163_CEN_4010::chunk_001,0.008596,54
q07,course_0125_EEL_5934::chunk_001,0.008571,55
q07,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_002,0.008523,56
q07,course_0153_CDA_4102::chunk_001,0.008499,57
q07,course_0176_CNT_4007::chunk_001,0.008475,58
q07,course_0160_CDA_4323::chunk_001,0.008451,59
q07,course_0149_CAP_4773::chunk_001,0.008427,60
q07,course_0175_CIS_4634::chunk_001,0.008403,61
q07,course_0170_CEN_4910::chunk_001,0.00838,62
q07,pdf_0314_cap6776information-retrieval::chunk_001,0.008357,63
q07,course_0173_CIS_4213::chunk_001,0.008287,64
q07,course_0061_CIS_5374::chunk_001,0.008264,65
q07,course_0186_COP_3014::chunk_001,0.008242,66
q07,course_0174_CIS_4367::chunk_001,0.008219,67
q07,course_0169_CEN_4910::chunk_001,0.008197,68
q07,course_0161_CDA_4630::chunk_001,0.00813,69
q07,course_0238_EEE_4541::chunk_001,0.008108,70
q07,course_0064_CNT_5008::chunk_001,0.008086,71
q07,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,0.008065,72
q07,pdf_0485_minor-in-business-worksheet::chunk_001,0.008043,73
q07,course_0172_CGS_1571::chunk_001,0.008021,74
q07,course_0185_COP_3014::chunk_001,0.008,75
q07,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_001,0.001274,76
q07,pdf_0525_syllabus-ai-data-sci-cybersecurity-ethics-fall-2024::chunk_001,0.00125,77
q07,pdf_0460_eel6291smart-grid::chunk_001,0.001235,78
q07,pdf_0525_syllabus-ai-data-sci-cybersecurity-ethics-fall-2024::chunk_003,0.001223,79
q07,pdf_0473_eel6935multimedia-systems::chunk_001,0.001212,80
q07,pdf_0403_cot6930emerging-multimedia-technologies::chunk_001,0.001205,81
q07,pdf_0364_cnt6528vehicular-networks::chunk_001,0.001201,82
q07,pdf_0401_cot6427secret-sharing-protocols::chunk_001,0.001198,83
q07,pdf_0531_syllabus-software-engineering-management-fall-2024::chunk_003,0.00119,84
q07,pdf_0335_cen5086cloud-computing::chunk_001,0.001187,85
q07,pdf_0516_professional-certificate-big-data-analytics-worksheet::chunk_001,0.001183,86
q07,pdf_0303_cap6010multimedia-systems::chunk_001,0.001173,87
q07,pdf_0344_certificate-big-data-analytics-application::chunk_001,0.001166,88
q07,pdf_0339_cen6085sw-architecture-patterns::chunk_001,0.001163,89
q07,pdf_0279_artificial-inteligence-minor-worksheet-jan6::chunk_001,0.001159,90
q07,pdf_0363_cnt6517mobile-computing::chunk_001,0.001153,91
q07,pdf_0488_ms--dsa--worksheet::chunk_001,0.001149,92
q07,pdf_0492_ms-egit-ait-worksheet::chunk_001,0.001146,93
q07,pdf_0316_cap6778adv-data-mining-machine-learning::chunk_001,0.001143,94
q07,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_001,0.00114,95
q07,pdf_0515_professional-certificate-big-data-analytics-application::chunk_001,0.001136,96
q07,pdf_0483_minor--artificial-intelligence-application::chunk_001,0.001133,97
q07,pdf_0514_professional-certificate-ai-worksheet::chunk_001,0.001127,98
q07,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_001,0.00112,99
q07,pdf_0491_ms-cse-worksheet-new::chunk_001,0.001117,100
q07,pdf_0282_artificial-intelligence-minor-program-application-jan6::chunk_001,0.001114,101
q07,pdf_0493_ms-egit-csda-worksheet::chunk_001,0.001108,102
q07,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_001,0.001105,103
q07,pdf_0341_certificate-artificial--intelligence-program-application::chunk_001,0.001102,104
q07,pdf_0394_cot4930randomized-algorithms::chunk_001,0.001099,105
q07,pdf_0513_professional-ai-certificate-program-application::chunk_001,0.001096,106
q07,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_001,0.001093,107
q07,pdf_0487_ms--coen-worksheet::chunk_001,0.00109,108
